"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000179526",225.124235994991,3.01372366306583,0.441366707572174,6.82816263973199,8.6009047786225e-12,8.21011678141953e-10
"ENSG00000129353",2865.97338020103,2.51235447504568,0.368042920139911,6.82625405235512,8.71605219178405e-12,8.30280665308456e-10
"ENSG00000106609",367.06407158194,2.06145439038866,0.302073323158986,6.82435101792714,8.83236799963874e-12,8.36167184492548e-10
"ENSG00000179364",93.1707589896468,3.61818090736551,0.530714582110898,6.81756452399391,9.2596820056575e-12,8.73028625164552e-10
"ENSG00000160789",1479.57739713804,2.65262440522255,0.390054984781091,6.80064223948138,1.04153778482015e-11,9.60343757105713e-10
"ENSG00000138757",1273.96365317851,2.06995729248033,0.304439837821185,6.79923267366912,1.05177833586576e-11,9.67846424663676e-10
"ENSG00000165006",221.746546282272,2.19873611587585,0.323465466463215,6.79743695646068,1.06496725632391e-11,9.78026815637983e-10
"ENSG00000141959",184.255459312603,2.61103091607954,0.384612104711271,6.78873827447434,1.13118436339504e-11,1.02857297549023e-09
"ENSG00000128294",2611.78179506251,2.68111120695558,0.396045571000007,6.76970379995873,1.29046316092549e-11,1.15066298515856e-09
"ENSG00000102178",1473.25796626864,2.23775285596789,0.331266731188069,6.75513912291257,1.42698262530185e-11,1.24820286293039e-09
"ENSG00000129355",2441.7027015478,3.15973557755224,0.468778387708869,6.74036103284388,1.57993551856338e-11,1.34751438096632e-09
"ENSG00000022267",2195.72892310619,2.54123894528323,0.378324221709665,6.71709290459716,1.85385781312239e-11,1.53963895273937e-09
"ENSG00000213015",37.5049580368923,3.3421416471955,0.49789850374416,6.71249586424311,1.91323228537167e-11,1.58608680090001e-09
"ENSG00000149781",6007.03548631656,2.69283947096609,0.402748208400681,6.68616126601629,2.29100558815445e-11,1.84604495816088e-09
"ENSG00000198753",38.7327103309486,4.9332892659533,0.738287720709106,6.68206869432286,2.35592535595855e-11,1.89172994114577e-09
"ENSG00000124762",2966.92236815108,2.14853853411632,0.321880779263518,6.67495132524627,2.47314235040434e-11,1.97253446424891e-09
"ENSG00000112096",2422.40117646112,2.24169670721866,0.336305806095243,6.66564973482438,2.63497006416587e-11,2.0902581491771e-09
"ENSG00000259869",159.176055815475,3.06587757553343,0.461827761616407,6.6385735773068,3.16733234285738e-11,2.44102112386713e-09
"ENSG00000084693",274.228978968442,2.6014924635524,0.392011977132954,6.63625760258359,3.21747349552746e-11,2.47551765099028e-09
"ENSG00000077713",96.479686235439,2.9203882421978,0.440163618923753,6.6347787882571,3.24989553318769e-11,2.49628870587588e-09
"ENSG00000103942",286.301442471373,2.29494006637539,0.34612568569143,6.63036625493698,3.34854959382603e-11,2.5677794468656e-09
"ENSG00000151690",228.067758047759,2.28813656767146,0.345230806767402,6.62784584347098,3.40620907532529e-11,2.6029794132662e-09
"ENSG00000115652",867.138758306408,2.07525468983565,0.313586948413466,6.61779675568453,3.64591812405696e-11,2.76356989930578e-09
"ENSG00000269378",140.688869157837,2.80940793620618,0.425514672112272,6.60237618190734,4.04619185991507e-11,3.02216375770604e-09
"ENSG00000126903",580.311675848584,2.89988787172671,0.439415497479506,6.5994210226096,4.12766566345608e-11,3.0730404073724e-09
"ENSG00000165914",946.654769505226,2.54219137153778,0.385536950642716,6.59389811352652,4.28425782143217e-11,3.16402411499348e-09
"ENSG00000160013",409.128465637764,2.70211640272733,0.410359595959528,6.58475256660946,4.55643557660438e-11,3.31711393796784e-09
"ENSG00000118508",1840.33852189599,2.62324547216475,0.398847631422164,6.57706167844369,4.79835771571991e-11,3.44956935156677e-09
"ENSG00000173852",333.266736951112,2.68492904393071,0.408318181441702,6.57558043203141,4.8463736598747e-11,3.47436280685046e-09
"ENSG00000182512",100.490513233643,2.36534762900449,0.359743119366908,6.57510179254334,4.86198944238991e-11,3.47900675341151e-09
"ENSG00000119862",2211.07494153826,2.10226126193562,0.319851888414166,6.5726085669173,4.94413123619227e-11,3.52681361515048e-09
"ENSG00000177963",179.83118572179,2.44329218276979,0.372371261440769,6.56144132422106,5.32901445734127e-11,3.75479257553250e-09
"ENSG00000149218",2365.14470881421,2.48527754818276,0.378857912767637,6.55991986554348,5.38367014712207e-11,3.770207967566e-09
"ENSG00000148341",40.2335502672364,2.63319700553007,0.401903886419657,6.55180776923505,5.6844687340544e-11,3.95676863016404e-09
"ENSG00000173020",190.184326552035,2.38348084203647,0.363886842705754,6.55006051967587,5.75137708526305e-11,3.99729395306576e-09
"ENSG00000160813",17.3283508211019,4.1585142202881,0.635199152973613,6.54678804406536,5.87877047254547e-11,4.06129473636362e-09
"ENSG00000183255",1086.71453573445,2.06771269722103,0.317518422484796,6.51210308063319,7.41058339243014e-11,4.88482724764629e-09
"ENSG00000159461",800.011586683943,2.85736126174168,0.438840847430868,6.51115610242233,7.45745945039637e-11,4.90869398158422e-09
"ENSG00000146540",343.132156315701,2.88113364171397,0.442643516541483,6.50892543106741,7.56902814022764e-11,4.96084023834578e-09
"ENSG00000185236",379.61536468615,2.47683572478596,0.380953637799753,6.50167232708747,7.94319730148331e-11,5.15525104139435e-09
"ENSG00000224914",85.5022991107809,2.74211495749867,0.422786155154615,6.48582013404829,8.82503981532306e-11,5.60055285383468e-09
"ENSG00000184792",645.820464382229,4.00715827291166,0.618111128984099,6.48290911619347,8.99706995047598e-11,5.6861976431511e-09
"ENSG00000173757",298.434337090655,2.02708497567662,0.313132828473971,6.47356262693842,9.57187133901708e-11,6.00002452735934e-09
"ENSG00000148180",1296.71166071582,2.56380999937115,0.396882151602793,6.45987729359283,1.04787914445263e-10,6.48023110702493e-09
"ENSG00000263155",325.057458832183,3.48635134702025,0.540777515353256,6.44692363872198,1.14143259432081e-10,6.97441084524573e-09
"ENSG00000100678",109.218873905478,2.80565697672614,0.436808012749807,6.42308953781292,1.33535891564089e-10,7.94823592608506e-09
"ENSG00000227199",14.8510860882194,4.17322683523662,0.649823352314529,6.42209428204218,1.34412124956293e-10,7.96960842044979e-09
"ENSG00000160298",97.331775093573,2.36188875848803,0.367775633441721,6.42209147023956,1.34414608438797e-10,7.96960842044979e-09
"ENSG00000078808",58.5167212662682,2.63743432465188,0.410996499061449,6.41716980722396,1.38831043328756e-10,8.19976418941731e-09
"ENSG00000151748",608.712983485957,2.05156484947768,0.319783253344761,6.41548557661921,1.40374705384911e-10,8.25913068383599e-09
"ENSG00000185361",130.65323784151,2.50365966642266,0.391180075607884,6.40027399793314,1.55098367985235e-10,9.021587750949e-09
"ENSG00000117298",580.869561276715,2.50315042696423,0.39148877200599,6.39392648258614,1.61679187052072e-10,9.32187894268903e-09
"ENSG00000123091",6873.36957435671,2.32964728626899,0.364378609732139,6.3934798148046,1.62152411567859e-10,9.33746239829434e-09
"ENSG00000154978",125.799683520732,2.13988058383091,0.335250555268675,6.38292927543692,1.7373215647083e-10,9.90510101514608e-09
"ENSG00000265148",138.293801129443,2.43807743338981,0.382162606834135,6.37968600221523,1.77451441212806e-10,1.00672513072765e-08
"ENSG00000146858",63.2041804421682,3.48070584721052,0.545810416833327,6.37713341457427,1.80433272565842e-10,1.02112360033879e-08
"ENSG00000118900",216.335501571494,2.10000654370179,0.330145337033251,6.36085477557506,2.00634071401746e-10,1.11893013638719e-08
"ENSG00000161011",964.369581174187,2.05515707651093,0.323977492874662,6.34351805823135,2.24576633891431e-10,1.22571422601954e-08
"ENSG00000165646",89.7523243908996,2.97172227723132,0.469459864837791,6.33008804332638,2.45021348433845e-10,1.31482763735799e-08
"ENSG00000104897",54.7067246736172,2.84497838722799,0.450203387417046,6.31931803878797,2.62720091211118e-10,1.38621002254857e-08
"ENSG00000124333",1267.78309544495,2.16762383594312,0.343371057038653,6.31277386812225,2.7407784108715e-10,1.43238972538151e-08
"ENSG00000167705",61.7230196920293,3.02575542362364,0.479775307223722,6.30660931912595,2.85214551701322e-10,1.47778395538039e-08
"ENSG00000250091",119.777791877838,2.3304941384293,0.369609155990403,6.30529330958949,2.87648635376341e-10,1.48543366547135e-08
"ENSG00000112078",2756.15519129947,2.20861978511474,0.350307868239361,6.30479639585377,2.88572990218877e-10,1.48783208617536e-08
"ENSG00000100345",8647.69096335455,2.44247756728408,0.387406430581573,6.30469030577897,2.88770713530667e-10,1.48783208617536e-08
"ENSG00000161999",23.6530346683113,3.60156378602932,0.571326642809956,6.30386107729152,2.90320736970423e-10,1.49335690899352e-08
"ENSG00000147394",5417.88181881651,2.54246566353329,0.403414041419679,6.30237275476565,2.93123165279209e-10,1.50352250105869e-08
"ENSG00000196547",318.747265889204,2.32332367283596,0.369827793104822,6.28217704605412,3.33864316871456e-10,1.68064520998421e-08
"ENSG00000081377",1286.72090604164,2.41395922433529,0.385146802984826,6.26763406998966,3.66574972365427e-10,1.81746923260057e-08
"ENSG00000146094",268.175621470507,2.31873142018706,0.369984511476765,6.26710402263062,3.67824453823064e-10,1.82170108938635e-08
"ENSG00000188921",2709.47751247871,2.00008190692338,0.319327306935384,6.263422712321,3.76617861420102e-10,1.8596998640178e-08
"ENSG00000125779",160.829073447557,2.01401082464792,0.321875399908719,6.25711323455931,3.92168678642293e-10,1.92158476084472e-08
"ENSG00000171492",743.846921312428,2.03761512655887,0.325966374679708,6.25099790909729,4.07838337968961e-10,1.9856763947039e-08
"ENSG00000071859",56.4256832286593,2.24619397228693,0.362010214361096,6.20478064756043,5.47732457635922e-10,2.53023798954104e-08
"ENSG00000167100",181.755352513982,4.42533039364318,0.71333426496552,6.20372609446581,5.51417246934658e-10,2.54215506327291e-08
"ENSG00000164620",15.490137394401,3.91359485603576,0.631310166018141,6.1991633696,5.67640873301930e-10,2.60390394622351e-08
"ENSG00000196544",91.1987056677463,3.19652362504858,0.516808467368102,6.18512239423474,6.20543042657105e-10,2.80739286063455e-08
"ENSG00000133275",74.3318304421864,2.76030706958026,0.446861811770877,6.1770932240582,6.52925237541892e-10,2.93083806627341e-08
"ENSG00000204136",1423.54383394409,2.83104805909373,0.458399643339287,6.17593861651047,6.57715391688241e-10,2.94946249235633e-08
"ENSG00000164088",105.354833946188,2.22819718753425,0.36081442453227,6.17546593494067,6.59686295449698e-10,2.95542029733599e-08
"ENSG00000197879",374.445732121688,2.54733456147447,0.413291000783622,6.1635374509597,7.11375439979985e-10,3.15625689426028e-08
"ENSG00000203485",454.72068636794,2.47067194856067,0.401748061407796,6.14980428257201,7.75786177401808e-10,3.40266177523901e-08
"ENSG00000095303",12385.9339144911,2.39061518963408,0.389380230256813,6.13953920582299,8.27611970662781e-10,3.57879950847693e-08
"ENSG00000213672",261.477141170308,2.69471416933454,0.438949028782257,6.13901385500335,8.30353258260293e-10,3.58728201056865e-08
"ENSG00000102981",20.771571523178,3.49498182548896,0.569698751067986,6.13478934074735,8.52721125260625e-10,3.64625455141648e-08
"ENSG00000274767",18.2408652162798,3.55811401374714,0.581831291253551,6.11537067056193,9.63327817705493e-10,4.04404314713775e-08
"ENSG00000141503",374.26647835353,2.28193905143108,0.373990806894104,6.10159129413363,1.05017628190253e-09,4.36088544497612e-08
"ENSG00000106211",478.388596432852,2.287823776555,0.375215218224722,6.09736403384575,1.07831767765409e-09,4.45957566770825e-08
"ENSG00000090565",64.9264780624183,2.97900025905205,0.490481584663,6.07362305171735,1.25056088558352e-09,5.02517959351073e-08
"ENSG00000111328",2154.08555638565,2.11187570484352,0.34840107777477,6.06162219225044,1.34755453715104e-09,5.34491243571718e-08
"ENSG00000103495",18.2628133096253,3.61554135215919,0.597192240766832,6.05423363759148,1.41087715054962e-09,5.50589123806516e-08
"ENSG00000106665",252.210184421405,2.2641798138815,0.375309459173405,6.03283439449732,1.61108499358221e-09,6.18232031315409e-08
"ENSG00000109220",62.6994988958113,2.10800996941204,0.35029497209533,6.01781394920611,1.7678821457942e-09,6.68916591513085e-08
"ENSG00000100075",59.5372664031722,2.77862425062459,0.461987630698919,6.01449923328238,1.80443621296501e-09,6.80509099660001e-08
"ENSG00000186642",82.5263831385913,3.1908654625522,0.532016807515884,5.99767792572405,2.00159005108614e-09,7.40894273937837e-08
"ENSG00000258738",50.212640230286,2.71092987622426,0.452818859506199,5.98678659095723,2.14027305546803e-09,7.85905532977526e-08
"ENSG00000150403",118.175323644568,2.25549343314577,0.376993037279673,5.98285169779548,2.19264392867917e-09,8.0257396307501e-08
"ENSG00000197122",270.81269131784,2.30908234572675,0.386353656143529,5.97660280680489,2.27838792200253e-09,8.28030239268058e-08
"ENSG00000283632",41.0337574185804,3.30017454179676,0.55283272542398,5.96957160823968,2.37877341511827e-09,8.61112233120313e-08
"ENSG00000104687",236.922557464181,2.49731484213442,0.418714348238921,5.9642447234921,2.45768163939816e-09,8.82043153110056e-08
"ENSG00000029534",452.392440607198,2.43596710661159,0.409679176477196,5.94603593855637,2.74713857513658e-09,9.64247494676301e-08
"ENSG00000113384",146.482180485645,2.08072087888264,0.351132031299528,5.92575069606142,3.10873917551e-09,1.06980620392831e-07
"ENSG00000205639",502.741383978347,2.69300434849608,0.454558247897969,5.92444282102335,3.1335801584703e-09,1.07706878299134e-07
"ENSG00000171611",1095.01638507188,2.49686311581869,0.422308834973613,5.91241032401014,3.37137404492009e-09,1.1481637291397e-07
"ENSG00000167460",10183.429614649,2.15636537986407,0.36514745296482,5.90546466189325,3.51654162759476e-09,1.18978511503506e-07
"ENSG00000112576",4751.88239840275,2.21932449911312,0.376450362046062,5.89539743580207,3.73780621234008e-09,1.24568523894312e-07
"ENSG00000130340",197.126610921901,2.21358337004322,0.375957248507547,5.88785926812309,3.91230034548087e-09,1.28943365971042e-07
"ENSG00000105373",128.032151510824,2.51333397459721,0.426989783761933,5.88616887376986,3.95250460718484e-09,1.29803523894771e-07
"ENSG00000074370",1428.578532455,2.67891190377403,0.455376049100512,5.88285639762036,4.03245779967913e-09,1.32240472817703e-07
"ENSG00000110218",376.773818412417,2.07982497939601,0.354819801746754,5.861637285059,4.58325318080566e-09,1.46339679978396e-07
"ENSG00000168884",44.7173583622764,2.68288116585419,0.458040745213175,5.85729805457714,4.7045835286131e-09,1.48999878183145e-07
"ENSG00000168994",41.6563854696378,2.64471501548273,0.45162730411926,5.85596794383437,4.74239694987265e-09,1.5006718271227e-07
"ENSG00000144677",2058.66115745913,2.28874965260492,0.39087931563891,5.85538697248243,4.75900590265042e-09,1.50385893942957e-07
"ENSG00000112658",39.1423695704699,2.2221458066456,0.380000052457221,5.84775131549688,4.9826270907141e-09,1.56378357737896e-07
"ENSG00000187266",183.639503782898,2.50963545033333,0.429612828211175,5.8416213053576,5.16952149482992e-09,1.61254023035339e-07
"ENSG00000184188",182.258825415171,2.57644581030112,0.442754869667862,5.81912472749058,5.9156579929696e-09,1.80610102360007e-07
"ENSG00000151502",232.805058166169,2.42465803048882,0.417044315249577,5.81390979766215,6.10303090010793e-09,1.85469254764839e-07
"ENSG00000276045",423.458241547002,2.10941130235449,0.365414109344892,5.77265969870788,7.80299304406761e-09,2.29110216948022e-07
"ENSG00000189060",380.476079026174,2.49994337654947,0.433898920484941,5.76158007896274,8.33301102853371e-09,2.41309884726984e-07
"ENSG00000127533",218.594385160997,2.45222196956084,0.42628076955725,5.75259815756596,8.78822100443198e-09,2.51067029482426e-07
"ENSG00000131791",128.677730394479,2.37513011683842,0.412949007994688,5.75163051818971,8.83868046494621e-09,2.51650797148623e-07
"ENSG00000142327",311.891891251278,2.43313844434945,0.42325087064008,5.74869093752796,8.9937042829984e-09,2.54960156537743e-07
"ENSG00000143595",530.415902424092,3.03887760493293,0.528767906033254,5.74709162613553,9.07915364658652e-09,2.56749759852149e-07
"ENSG00000178585",61.9261286551671,2.18697874770894,0.38065039050592,5.74537371366478,9.17181887898938e-09,2.58575604547979e-07
"ENSG00000127838",450.476473541108,2.04081242342908,0.355377722684789,5.7426571592931,9.32023084438002e-09,2.61797204609234e-07
"ENSG00000267185",20.0166916340163,2.04230649732753,0.356012005087959,5.73662255244157,9.6583170210097e-09,2.68344907087353e-07
"ENSG00000103502",102.476968639492,2.38590121954341,0.416284920169613,5.73141400022679,9.95968428099758e-09,2.75387664524458e-07
"ENSG00000099785",3598.58738998855,2.11579366881519,0.369446982584884,5.72692096173519,1.02269786178885e-08,2.80921364900926e-07
"ENSG00000112031",125.704490133738,2.22680886477813,0.389556493609083,5.71626683500422,1.08889706469667e-08,2.94648123585399e-07
"ENSG00000172725",154.324436386012,2.53414682009956,0.443692902121363,5.711488301894,1.11992396833729e-08,3.01155475062528e-07
"ENSG00000068354",138.991720348618,2.49052232927078,0.436077735684445,5.71118891305419,1.12189623423159e-08,3.01333600332723e-07
"ENSG00000243449",8.23406989541744,3.33426150855741,0.585761999314914,5.69217790238534,1.25429063033593e-08,3.29959473423419e-07
"ENSG00000090372",482.952404862211,2.34878162331612,0.41293574300371,5.68800754865877,1.28530142550656e-08,3.37345799130386e-07
"ENSG00000131196",136.922704505982,2.11748437175868,0.373454411039507,5.66999427283421,1.42802293139401e-08,3.67195492877173e-07
"ENSG00000169925",394.34131044865,2.26147688113806,0.399199054433585,5.6650356658455,1.46993958305661e-08,3.74484608064423e-07
"ENSG00000134602",480.991388436245,2.11773626633384,0.374378224057654,5.65667587014277,1.54332826796615e-08,3.88874773324877e-07
"ENSG00000185052",317.779137783907,2.31273015563487,0.408925513965419,5.65562694586586,1.55278409886721e-08,3.91043220519324e-07
"ENSG00000047644",250.054582633085,2.01795352795075,0.356823874414808,5.65532093742381,1.55555328696253e-08,3.91312229268157e-07
"ENSG00000233369",30.1450248818401,2.63652680621659,0.466324896985922,5.65384096636853,1.56901395396875e-08,3.93864015137198e-07
"ENSG00000069966",1153.53295783043,2.14308616176619,0.379136399276193,5.65254659235447,1.58087926128271e-08,3.96382860008815e-07
"ENSG00000102225",105.053727307177,2.42472539596913,0.430086692890632,5.63775963323219,1.72276745997329e-08,4.25467154231728e-07
"ENSG00000125875",178.691542552031,2.12609634613923,0.378152914185595,5.62231908411461,1.88410841001431e-08,4.58665756321472e-07
"ENSG00000123080",50.0778267226394,2.85675902876125,0.50949594663085,5.60702994332374,2.05828062539651e-08,4.94008824071432e-07
"ENSG00000184702",4.5657813691498,4.2037928403006,0.749793156743707,5.60660337119819,2.0633576190807e-08,4.94453562780746e-07
"ENSG00000128309",338.033581156386,2.36262491333342,0.421451380018731,5.60592520358675,2.07145410019789e-08,4.96135362572124e-07
"ENSG00000184897",33.1876072887279,2.15006797562552,0.384619740120536,5.59011343242994,2.26921326120177e-08,5.34869375757651e-07
"ENSG00000035403",19046.4953103931,2.14912778230643,0.384678291775834,5.58681846169475,2.31267254661859e-08,5.41506686360924e-07
"ENSG00000259207",11755.0411494666,2.54388536610576,0.455833952625297,5.58072813895212,2.39513763006935e-08,5.58541725086117e-07
"ENSG00000113758",199.629355913164,2.73695522515851,0.491759176260239,5.56564138969949,2.61189900069918e-08,5.99967413989862e-07
"ENSG00000184113",1274.13834759494,3.25460250354154,0.585460405039912,5.55904801678204,2.71250072164874e-08,6.17832466351774e-07
"ENSG00000172794",2630.09513726279,2.23130652792242,0.401757723642408,5.55386093811214,2.79427807605248e-08,6.32949265253419e-07
"ENSG00000177119",3459.20425853372,2.16200936090134,0.390090881297342,5.54232222427516,2.98486384131313e-08,6.69266985081956e-07
"ENSG00000106976",82.8034034919308,2.56626008807354,0.463485433405293,5.53687322861231,3.07919258389792e-08,6.87069111470141e-07
"ENSG00000108946",4026.3953199511,2.2887907145128,0.414479048681491,5.52209025231486,3.34990330079461e-08,7.35348525141032e-07
"ENSG00000078902",402.667825148109,2.20112330313788,0.398615438973199,5.5219218523191,3.35311628705196e-08,7.35622342329749e-07
"ENSG00000197746",6255.07027581899,2.00300683959975,0.362945354143277,5.51875596900199,3.41407903338141e-08,7.46586389381552e-07
"ENSG00000070214",759.255196045139,2.09176130217167,0.380031883923439,5.50417317772494,3.7090482358226e-08,7.98938714092686e-07
"ENSG00000219201",16.0945992139499,2.21086799359793,0.401878574991634,5.50133331602449,3.76929855900776e-08,8.0988069865522e-07
"ENSG00000139722",140.611823962375,2.08752955813095,0.379642703543116,5.49866898177821,3.8266871738799e-08,8.17940493362612e-07
"ENSG00000150630",21.939182394076,2.19707410718352,0.400144566233097,5.49070084311391,4.00341951561352e-08,8.46495091513687e-07
"ENSG00000254933",5.04112752219885,4.67773672519298,0.852887978595892,5.4845851302699,4.14440872009781e-08,8.70306915617072e-07
"ENSG00000168040",6.82509256697512,4.52583417456871,0.826474802386739,5.47607036717727,4.34874814778918e-08,9.03322357922258e-07
"ENSG00000180884",67.5102399393927,2.83749897928192,0.518642475362055,5.47101156206135,4.47474100767288e-08,9.28236401095713e-07
"ENSG00000090776",64.8385177304267,2.71680733525311,0.496949983361298,5.46696332873786,4.57810719111779e-08,9.42876955520723e-07
"ENSG00000172057",142.188116175662,2.25860939639642,0.413419991742247,5.46323216465204,4.67542477762269e-08,9.56497527872031e-07
"ENSG00000223612",5.72282433072072,3.58013103642461,0.657001086798893,5.44920108712162,5.05965816142459e-08,1.01746010492634e-06
"ENSG00000100243",3839.13044694578,2.5146779892658,0.462033367365678,5.44263286351687,5.2498776237413e-08,1.05249180596225e-06
"ENSG00000087152",79.8022272406339,2.05694430115717,0.378850134357954,5.42944060094665,5.65309637682154e-08,1.12015057837019e-06
"ENSG00000067057",166.688882380893,2.39512220550612,0.442180722982073,5.41661379843377,6.07383384963131e-08,1.1896853785506e-06
"ENSG00000148343",423.247168930261,2.12442091858964,0.39291294362056,5.40684890401884,6.41432100974141e-08,1.24314620749032e-06
"ENSG00000183963",47.9903028542003,2.91779964371704,0.54047885659973,5.39854539745282,6.71833691646812e-08,1.28889350061389e-06
"ENSG00000228594",34.8349552917389,3.82807408408937,0.713098117858684,5.36822912334202,7.95134998802812e-08,1.48021802277318e-06
"ENSG00000182087",26.8548433471983,3.49870250909927,0.652087678605884,5.36538662496927,8.07760057865662e-08,1.49887102335353e-06
"ENSG00000175895",91.4284610278819,2.16695234641225,0.404690057678414,5.35459743894725,8.57471037977733e-08,1.57242895405961e-06
"ENSG00000049656",87.9676641026606,2.3290321695376,0.435154996940185,5.35218987697329,8.68961459258397e-08,1.58843530951446e-06
"ENSG00000204310",605.469310123552,2.09183910031822,0.391171171590867,5.34763104298012,8.91128890265701e-08,1.62251049628512e-06
"ENSG00000248996",13.5590529795372,3.2639950069091,0.61063030908878,5.34528823467645,9.02732840894807e-08,1.63845120353334e-06
"ENSG00000133243",76.8360630220573,2.6451103613205,0.494867772644199,5.34508510664785,9.03745799395448e-08,1.63899661924259e-06
"ENSG00000243709",39.7006883337643,2.46911778904525,0.463364583467256,5.3286718000098,9.89335874647113e-08,1.76294901597652e-06
"ENSG00000169704",2120.05106835127,2.70568437187121,0.509345358453004,5.312082120644,1.08379740682919e-07,1.899901373441e-06
"ENSG00000108846",2017.30261737371,2.19136542760787,0.415749606794388,5.27087793180194,1.35772748477479e-07,2.29919181356232e-06
"ENSG00000100994",1436.12587609927,2.52505573976999,0.480050180385544,5.25998289958361,1.44068799104191e-07,2.41040198064866e-06
"ENSG00000204439",24.0135623829154,2.5553391545396,0.486731028546765,5.25000257774625,1.52097081914054e-07,2.51635625273844e-06
"ENSG00000129925",60.6446274821706,2.34448213885027,0.447388152945731,5.2403759988134,1.60249741064129e-07,2.62387565350909e-06
"ENSG00000198911",132.83209173712,2.03281496744644,0.388848182136489,5.2277857036063,1.7155218130472e-07,2.75983072091964e-06
"ENSG00000110080",85.6696171847334,2.69417295769128,0.515694024663891,5.22436334112506,1.74755334461039e-07,2.80351915570168e-06
"ENSG00000070614",281.944144281813,2.12859453563739,0.408618020811862,5.2092527182433,1.8960271691606e-07,2.99677808495635e-06
"ENSG00000165244",313.399318897682,2.27532865234508,0.437554433701708,5.20010420896851,1.9917682301419e-07,3.12023344463155e-06
"ENSG00000126254",53.130125377215,2.03439131314411,0.392593176011309,5.18193243655745,2.19598766446788e-07,3.37917700475476e-06
"ENSG00000270055",512.17999016412,2.48133930347911,0.478936131694146,5.18093987751945,2.20770648627294e-07,3.3897865702006e-06
"ENSG00000137878",418.63950430169,2.65170387325147,0.512919148854017,5.16982818671521,2.34309313972383e-07,3.56736318195544e-06
"ENSG00000175938",50.8369157780605,2.12019133328876,0.413020281990968,5.13338309457434,2.84579822608178e-07,4.18323247226909e-06
"ENSG00000284976",239.708309569122,3.24055351811143,0.631494832533671,5.13155983416324,2.87350847869844e-07,4.2161904664003e-06
"ENSG00000176095",53.357809387343,2.0207632609894,0.395101582966075,5.11454103984927,3.14504708855004e-07,4.54756808749803e-06
"ENSG00000182253",177.59889440058,2.2035689987777,0.431959017979564,5.1013381062968,3.37260442492689e-07,4.82504756190567e-06
"ENSG00000128791",265.997370671672,2.08322628547901,0.408678190015747,5.09747360239298,3.44216396944614e-07,4.91082059640983e-06
"ENSG00000171621",40.3793388110303,2.23338370266949,0.438254997495902,5.09608268115726,3.46753730612537e-07,4.93630542867662e-06
"ENSG00000154917",196.413205397561,2.52929512204109,0.496748320177288,5.09170342264748,3.54860872181357e-07,5.0237380704813e-06
"ENSG00000179348",169.521610252218,2.32607840793872,0.456911084710395,5.09087760349053,3.56410044656703e-07,5.04101634019517e-06
"ENSG00000167476",9.98411560797904,3.6257868339408,0.714026529734329,5.07794414206131,3.81540822548958e-07,5.31638196410586e-06
"ENSG00000138798",683.015741421471,2.09579298329338,0.412761750291977,5.07748836177498,3.82456925836382e-07,5.32430957873886e-06
"ENSG00000106484",378.329888467,2.44697714535009,0.483304041855896,5.06301816958463,4.12670505647153e-07,5.64752229768755e-06
"ENSG00000143418",459.863523006636,2.09586220659902,0.414120891100804,5.06099125071391,4.17082357047732e-07,5.6960401447807e-06
"ENSG00000272447",12.8690396880444,3.18659151959544,0.630307081655455,5.05561751142965,4.29000372712966e-07,5.81907639991851e-06
"ENSG00000278017",5.22869397548808,4.01617746847674,0.796182556573839,5.04429221077047,4.55203199988935e-07,6.08657344710575e-06
"ENSG00000116649",31.7035311438352,2.23386957430827,0.443045243714197,5.04208002681846,4.60498614790098e-07,6.14309691693024e-06
"ENSG00000174099",603.603082107514,2.18157492005827,0.433916953391445,5.02763236837677,4.96572704160538e-07,6.54650719725683e-06
"ENSG00000163735",6376.93311721344,2.24114723503824,0.447237475107699,5.01108999083439,5.4122595656893e-07,7.01064365476815e-06
"ENSG00000138031",113.67072080477,2.40779083407671,0.481079485162456,5.00497507862682,5.58692586509944e-07,7.18832379902755e-06
"ENSG00000164116",900.62514614931,2.26672709165648,0.453710084534541,4.99598128611556,5.85373373028283e-07,7.46949639909405e-06
"ENSG00000232533",76.2899458391574,2.32638995949246,0.466349943464848,4.98850700443542,6.08477057468195e-07,7.67224703044989e-06
"ENSG00000159363",45.6044834710333,2.69315489477881,0.540774557602795,4.98018047801163,6.35250038045253e-07,7.94667054118056e-06
"ENSG00000166165",26.0994806526377,2.22343387998099,0.450444792852433,4.93608521013449,7.97062937201356e-07,9.54028765365099e-06
"ENSG00000126391",93.186073511066,2.04558702152027,0.415863953237798,4.91888514403308,8.70385200744591e-07,1.0263050509036e-05
"ENSG00000152952",272.730669323452,2.15114150395088,0.437545139934314,4.916387608085,8.81557708457625e-07,1.03655686598864e-05
"ENSG00000126458",167.064234874129,2.55409087744488,0.519981074618741,4.91189199398764,9.02017385659222e-07,1.0546841147187e-05
"ENSG00000024422",84.9360254389343,2.3543766819884,0.481406526426574,4.89062061427515,1.00518541493505e-06,1.15419468283409e-05
"ENSG00000103249",23.7566007890183,2.20482714847177,0.451492655694315,4.88341752775833,1.04262769657852e-06,1.18829081792365e-05
"ENSG00000075399",20.5418163838637,2.18471545305484,0.449298817748475,4.86249989261685,1.15912441872689e-06,1.29791468740872e-05
"ENSG00000204590",92.6869517938721,2.20646811422448,0.453933603030105,4.86077280795215,1.16928385381926e-06,1.30642909456591e-05
